@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
275.57132,56.014371,64.752753,33.857845,26.360903,37.635819,43.757602,38.391189,24.870791,15.575142,18.583729,22.155667,19.807875,13.325888,7.619078,9.308629,12.36729,11.743494,7.619536,3.517148,5.46089,8.00653,8.023593,5.52078,1.949044,3.485134,6.07431,6.768807,5.077998,2.025411,2.325183,5.240162,6.243234,5.240162,2.325183,2.025411,5.077998,6.768807,6.07431,3.485134,1.949044,5.52078,8.023593,8.00653,5.46089,3.517148,7.619536,11.743494,12.36729,9.308629,7.619078,13.325888,19.807875,22.155667,18.583729,15.575142,24.870791,38.391189,43.757602,37.635819,26.360903,33.857845,64.752753,56.014371,19.762319,walking
223.866652,66.318076,1.953475,22.835952,14.581708,12.548982,9.373768,11.967864,1.047116,5.834287,6.262463,1.489118,4.219025,1.964177,4.453779,3.565621,1.043041,2.59809,2.344996,3.072198,2.388072,1.518945,2.149818,1.822015,2.01408,1.987391,1.663955,1.95964,1.726079,1.83784,1.903165,1.672886,1.605474,1.672886,1.903165,1.83784,1.726079,1.95964,1.663955,1.987391,2.01408,1.822015,2.149818,1.518945,2.388072,3.072198,2.344996,2.59809,1.043041,3.565621,4.453779,1.964177,4.219025,1.489118,6.262463,5.834287,1.047116,11.967864,9.373768,12.548982,14.581708,22.835952,1.953475,66.318076,7.045569,walking
282.342042,79.947078,30.583107,1.350335,21.83246,11.496975,19.217488,18.446946,12.362841,11.573488,9.015992,8.339977,7.442099,6.052089,5.177435,3.655941,2.691519,2.056714,1.607991,2.224882,2.621657,2.332247,1.805407,1.425769,0.558405,0.198276,0.585135,1.038167,1.301294,1.498493,0.748964,0.57542,0.046373,0.57542,0.748964,1.498493,1.301294,1.038167,0.585135,0.198276,0.558405,1.425769,1.805407,2.332247,2.621657,2.224882,1.607991,2.056714,2.691519,3.655941,5.177435,6.052089,7.442099,8.339977,9.015992,11.573488,12.362841,18.446946,19.217488,11.496975,21.83246,1.350335,30.583107,79.947078,10.01879,walking
149.648432,58.448611,30.895789,27.743276,24.870333,18.483344,3.639472,5.108201,6.80814,5.735449,4.225767,4.494713,4.392838,3.698151,3.295451,3.227793,3.029228,2.907507,3.004291,2.990886,3.070962,2.934902,3.010787,2.878437,2.682825,2.834788,2.687746,2.285885,2.366511,2.424081,2.317155,2.412033,2.22731,2.412033,2.317155,2.424081,2.366511,2.285885,2.687746,2.834788,2.682825,2.878437,3.010787,2.934902,3.070962,2.990886,3.004291,2.907507,3.029228,3.227793,3.295451,3.698151,4.392838,4.494713,4.225767,5.735449,6.80814,5.108201,3.639472,18.483344,24.870333,27.743276,30.895789,58.448611,6.403938,walking
70.324587,23.018682,15.927856,8.151944,7.082021,6.468181,3.681854,4.92261,4.027077,3.341117,3.579108,3.004885,2.458343,2.217526,2.202967,2.112053,2.238495,2.195274,1.948858,1.8486,1.755379,1.730102,1.707154,1.563454,1.700421,1.652223,1.638452,1.522298,1.460947,1.492071,1.469163,1.419081,1.420362,1.419081,1.469163,1.492071,1.460947,1.522298,1.638452,1.652223,1.700421,1.563454,1.707154,1.730102,1.755379,1.8486,1.948858,2.195274,2.238495,2.112053,2.202967,2.217526,2.458343,3.004885,3.579108,3.341117,4.027077,4.92261,3.681854,6.468181,7.082021,8.151944,15.927856,23.018682,3.137315,walking
321.877595,60.114887,20.849373,58.500823,40.625662,28.6271,21.187524,8.571844,6.438012,7.064823,6.044825,11.84066,9.704939,10.663259,9.917271,6.979035,6.415485,3.301446,2.694435,0.866988,0.897765,1.279027,1.230423,2.309995,1.575907,2.239504,1.088872,0.996425,0.678492,0.349519,0.721125,1.186917,0.643447,1.186917,0.721125,0.349519,0.678492,0.996425,1.088872,2.239504,1.575907,2.309995,1.230423,1.279027,0.897765,0.866988,2.694435,3.301446,6.415485,6.979035,9.917271,10.663259,9.704939,11.84066,6.044825,7.064823,6.438012,8.571844,21.187524,28.6271,40.625662,58.500823,20.849373,60.114887,12.029608,walking
147.399374,47.165526,27.289146,5.062995,6.393361,10.50137,5.465982,6.489524,1.921777,1.928352,1.594925,1.081966,1.639525,2.042341,1.287011,1.068243,1.6893,0.576369,0.622888,0.865297,1.016074,0.530244,0.719414,0.730466,0.655045,0.899427,0.760123,0.485951,0.847347,0.904554,0.625031,0.902301,0.30428,0.902301,0.625031,0.904554,0.847347,0.485951,0.760123,0.899427,0.655045,0.730466,0.719414,0.530244,1.016074,0.865297,0.622888,0.576369,1.6893,1.068243,1.287011,2.042341,1.639525,1.081966,1.594925,1.928352,1.921777,6.489524,5.465982,10.50137,6.393361,5.062995,27.289146,47.165526,4.4651,walking
253.889448,34.091091,86.344521,59.250657,29.200062,32.534,28.485989,19.788703,13.433705,11.653954,7.217845,8.797692,7.722664,5.539213,6.14116,4.513996,4.594843,2.858073,3.302205,3.481782,2.266348,3.474272,3.044402,3.12982,3.545065,3.063741,3.596092,3.07558,3.342194,3.150813,3.132297,2.993552,2.881454,2.993552,3.132297,3.150813,3.342194,3.07558,3.596092,3.063741,3.545065,3.12982,3.044402,3.474272,2.266348,3.481782,3.302205,2.858073,4.594843,4.513996,6.14116,5.539213,7.722664,8.797692,7.217845,11.653954,13.433705,19.788703,28.485989,32.534,29.200062,59.250657,86.344521,34.091091,12.568192,walking
140.374374,72.518175,26.227899,14.965568,17.434429,8.618898,5.264262,5.635003,4.392614,4.657431,4.669891,4.130314,4.196057,4.464755,3.383016,3.63886,3.501994,3.388138,3.602955,3.251837,3.331289,3.308542,3.15548,2.984656,3.010574,2.933575,2.923138,2.875794,2.779559,2.837677,2.780613,2.711959,2.771434,2.711959,2.780613,2.837677,2.779559,2.875794,2.923138,2.933575,3.010574,2.984656,3.15548,3.308542,3.331289,3.251837,3.602955,3.388138,3.501994,3.63886,3.383016,4.464755,4.196057,4.130314,4.669891,4.657431,4.392614,5.635003,5.264262,8.618898,17.434429,14.965568,26.227899,72.518175,6.1132,walking
83.995894,13.227848,8.099491,2.815191,1.6039,2.186342,0.448028,0.303339,0.200801,0.193369,0.322907,0.230486,0.117317,0.215229,0.149773,0.099993,0.114387,0.245872,0.00823,0.093596,0.100188,0.032677,0.095799,0.117289,0.061561,0.086572,0.10398,0.0934,0.08745,0.055004,0.027729,0.064891,0.086951,0.064891,0.027729,0.055004,0.08745,0.0934,0.10398,0.086572,0.061561,0.117289,0.095799,0.032677,0.100188,0.093596,0.00823,0.245872,0.114387,0.099993,0.149773,0.215229,0.117317,0.230486,0.322907,0.193369,0.200801,0.303339,0.448028,2.186342,1.6039,2.815191,8.099491,13.227848,2.10894,walking
228.179509,111.617126,68.820248,67.621824,82.918231,59.728355,58.526558,75.145701,71.346853,47.653121,34.413378,34.874893,29.338397,30.293832,32.756825,27.565441,25.835183,28.780258,25.094366,19.830135,20.426061,18.27316,13.240415,14.585545,15.047447,10.865392,11.335437,13.687963,11.028985,9.355118,12.110355,11.023649,8.370283,11.023649,12.110355,9.355118,11.028985,13.687963,11.335437,10.865392,15.047447,14.585545,13.240415,18.27316,20.426061,19.830135,25.094366,28.780258,25.835183,27.565441,32.756825,30.293832,29.338397,34.874893,34.413378,47.653121,71.346853,75.145701,58.526558,59.728355,82.918231,67.621824,68.820248,111.617126,36.862453,walking
135.435565,34.642949,7.796185,3.290503,8.293233,9.817047,7.143798,4.365198,5.043198,2.645752,2.535162,2.986468,3.234664,2.086935,2.978591,2.533409,2.137266,1.611658,1.961197,1.937288,1.795026,1.754252,1.923187,1.714476,1.687925,1.740675,1.569069,1.590709,1.518797,1.569092,1.495742,1.662377,1.471769,1.662377,1.495742,1.569092,1.518797,1.590709,1.569069,1.740675,1.687925,1.714476,1.923187,1.754252,1.795026,1.937288,1.961197,1.611658,2.137266,2.533409,2.978591,2.086935,3.234664,2.986468,2.535162,2.645752,5.043198,4.365198,7.143798,9.817047,8.293233,3.290503,7.796185,34.642949,4.670454,walking
265.79584,78.191099,8.237782,5.549846,0.539191,2.206583,1.056544,2.740333,4.239241,4.325532,3.942831,2.777694,1.376998,0.660878,1.078738,1.254988,1.540262,1.598512,1.366463,1.133565,0.800093,1.084316,1.112752,1.177256,0.81712,0.916635,1.021062,0.925723,0.719703,0.94767,0.987259,0.807983,0.807486,0.807983,0.987259,0.94767,0.719703,0.925723,1.021062,0.916635,0.81712,1.177256,1.112752,1.084316,0.800093,1.133565,1.366463,1.598512,1.540262,1.254988,1.078738,0.660878,1.376998,2.777694,3.942831,4.325532,4.239241,2.740333,1.056544,2.206583,0.539191,5.549846,8.237782,78.191099,6.658765,walking
110.618556,41.112857,22.944072,24.201781,20.127481,9.526547,6.944205,6.48239,5.176898,2.445921,2.721582,2.918552,2.888882,2.202898,2.19405,2.380937,2.112954,1.826132,1.9818,1.52891,1.727815,1.535735,1.619137,1.591376,1.656593,1.491985,1.447152,1.47243,1.444493,1.36805,1.317915,1.388499,1.396488,1.388499,1.317915,1.36805,1.444493,1.47243,1.447152,1.491985,1.656593,1.591376,1.619137,1.535735,1.727815,1.52891,1.9818,1.826132,2.112954,2.380937,2.19405,2.202898,2.888882,2.918552,2.721582,2.445921,5.176898,6.48239,6.944205,9.526547,20.127481,24.201781,22.944072,41.112857,4.881155,walking
75.172635,10.649191,16.116738,5.715439,3.994723,4.236328,4.375182,3.33921,2.132228,2.560125,2.060444,1.732651,1.710285,1.26039,1.6828,1.324357,1.214086,1.422294,1.212406,1.274906,1.125417,1.121356,0.943387,0.951036,0.994344,0.996311,1.100596,0.898022,1.064104,0.872169,0.890357,1.016833,0.951109,1.016833,0.890357,0.872169,1.064104,0.898022,1.100596,0.996311,0.994344,0.951036,0.943387,1.121356,1.125417,1.274906,1.212406,1.422294,1.214086,1.324357,1.6828,1.26039,1.710285,1.732651,2.060444,2.560125,2.132228,3.33921,4.375182,4.236328,3.994723,5.715439,16.116738,10.649191,2.56712,walking
282.39227,36.089977,24.782386,13.702688,29.526806,14.497849,1.725324,6.485144,10.201419,7.613014,6.005988,9.485034,6.543572,2.490154,4.999305,6.042938,3.423321,2.406357,4.652454,4.115958,1.388251,3.707647,4.333329,1.88751,1.915339,3.647072,2.645719,1.085228,3.002528,3.340459,1.349905,1.91353,3.545242,1.91353,1.349905,3.340459,3.002528,1.085228,2.645719,3.647072,1.915339,1.88751,4.333329,3.707647,1.388251,4.115958,4.652454,2.406357,3.423321,6.042938,4.999305,2.490154,6.543572,9.485034,6.005988,7.613014,10.201419,6.485144,1.725324,14.497849,29.526806,13.702688,24.782386,36.089977,9.346114,walking
200.037441,25.550065,23.194335,20.141573,8.595519,4.977256,11.817128,14.356288,8.302578,2.47397,3.454283,6.413121,5.216664,2.690811,4.092247,4.529378,3.705576,2.753542,3.015049,3.417089,2.948647,2.266102,2.288494,2.460662,2.279547,2.095964,2.163019,2.068816,2.342838,2.47121,1.946722,2.126615,2.500063,2.126615,1.946722,2.47121,2.342838,2.068816,2.163019,2.095964,2.279547,2.460662,2.288494,2.266102,2.948647,3.417089,3.015049,2.753542,3.705576,4.529378,4.092247,2.690811,5.216664,6.413121,3.454283,2.47397,8.302578,14.356288,11.817128,4.977256,8.595519,20.141573,23.194335,25.550065,5.243096,walking
298.532051,67.428659,53.317788,39.453414,33.054867,17.189334,6.982825,31.30425,22.202859,6.653606,3.42456,10.358543,3.950958,3.69025,2.127427,1.662126,2.814213,3.052631,2.861275,3.68974,2.70572,3.504182,3.341091,2.760823,2.61109,2.558406,2.041999,2.203839,2.287797,2.269219,2.327635,2.434898,2.344386,2.434898,2.327635,2.269219,2.287797,2.203839,2.041999,2.558406,2.61109,2.760823,3.341091,3.504182,2.70572,3.68974,2.861275,3.052631,2.814213,1.662126,2.127427,3.69025,3.950958,10.358543,3.42456,6.653606,22.202859,31.30425,6.982825,17.189334,33.054867,39.453414,53.317788,67.428659,11.224478,walking
147.233194,59.656871,17.298822,11.020677,17.255056,13.730034,12.391763,9.530592,8.985576,6.622439,5.11757,2.333847,0.901106,0.98112,1.47359,2.305906,2.565252,2.424026,2.269242,1.834987,2.114516,1.976743,1.787363,1.891978,1.870675,1.927339,1.921986,1.822454,1.930606,1.85273,1.823912,1.839834,1.789249,1.839834,1.823912,1.85273,1.930606,1.822454,1.921986,1.927339,1.870675,1.891978,1.787363,1.976743,2.114516,1.834987,2.269242,2.424026,2.565252,2.305906,1.47359,0.98112,0.901106,2.333847,5.11757,6.622439,8.985576,9.530592,12.391763,13.730034,17.255056,11.020677,17.298822,59.656871,6.349404,walking
106.794709,36.095685,2.876506,6.44996,1.931476,4.759317,2.701152,2.347368,2.156781,2.06975,1.781569,1.965538,1.692434,1.550775,1.449554,1.588034,1.213457,1.134142,1.238028,1.077061,1.238115,1.133343,1.157915,1.017042,0.877252,1.077065,0.972591,0.782208,1.056368,0.876208,0.84119,0.927004,0.755876,0.927004,0.84119,0.876208,1.056368,0.782208,0.972591,1.077065,0.877252,1.017042,1.157915,1.133343,1.238115,1.077061,1.238028,1.134142,1.213457,1.588034,1.449554,1.550775,1.692434,1.965538,1.781569,2.06975,2.156781,2.347368,2.701152,4.759317,1.931476,6.44996,2.876506,36.095685,3.627173,walking
345.796205,83.948156,27.910945,36.572385,40.306371,38.712069,18.338596,26.926093,18.819156,11.86538,12.407166,6.628204,3.184939,7.029378,6.208866,5.919585,7.253805,6.613139,5.897743,7.112758,5.134829,5.408401,5.106501,3.848252,3.901369,3.901103,2.547231,3.616797,2.664692,2.651348,2.209189,2.861272,1.939496,2.861272,2.209189,2.651348,2.664692,3.616797,2.547231,3.901103,3.901369,3.848252,5.106501,5.408401,5.134829,7.112758,5.897743,6.613139,7.253805,5.919585,6.208866,7.029378,3.184939,6.628204,12.407166,11.86538,18.819156,26.926093,18.338596,38.712069,40.306371,36.572385,27.910945,83.948156,16.414894,walking
128.756264,28.272131,22.323714,3.752976,8.192092,6.318231,6.270393,7.309317,6.082794,3.68702,2.329491,2.358448,2.418138,1.945309,1.595683,0.775182,0.782023,0.839128,0.786138,0.659552,0.847657,0.710999,0.961341,0.775099,0.950989,0.968606,0.763419,0.872051,0.888421,0.936384,0.617592,0.548311,0.570245,0.548311,0.617592,0.936384,0.888421,0.872051,0.763419,0.968606,0.950989,0.775099,0.961341,0.710999,0.847657,0.659552,0.786138,0.839128,0.782023,0.775182,1.595683,1.945309,2.418138,2.358448,2.329491,3.68702,6.082794,7.309317,6.270393,6.318231,8.192092,3.752976,22.323714,28.272131,3.298688,walking
299.675666,59.221021,32.78296,42.167262,30.388878,15.915487,11.881943,24.178727,13.387097,12.823713,7.061226,4.54426,4.300707,4.029419,2.522763,1.87917,2.126235,1.205369,0.793032,1.787829,0.809675,1.342468,0.81223,1.160774,0.593197,0.96315,0.683921,0.981983,0.446067,0.934216,0.615381,0.876657,0.524269,0.876657,0.615381,0.934216,0.446067,0.981983,0.683921,0.96315,0.593197,1.160774,0.81223,1.342468,0.809675,1.787829,0.793032,1.205369,2.126235,1.87917,2.522763,4.029419,4.300707,4.54426,7.061226,12.823713,13.387097,24.178727,11.881943,15.915487,30.388878,42.167262,32.78296,59.221021,11.480411,walking
87.757196,14.154877,20.137093,12.281571,6.310653,4.793943,5.090855,4.406445,3.609976,3.105569,3.039671,2.758938,2.565369,2.389737,2.162131,1.79105,1.748046,1.764956,1.696453,1.496714,1.545623,1.454569,1.380239,1.372281,1.464074,1.360596,1.372113,1.411815,1.302925,1.264457,1.273193,1.27419,1.252926,1.27419,1.273193,1.264457,1.302925,1.411815,1.372113,1.360596,1.464074,1.372281,1.380239,1.454569,1.545623,1.496714,1.696453,1.764956,1.748046,1.79105,2.162131,2.389737,2.565369,2.758938,3.039671,3.105569,3.609976,4.406445,5.090855,4.793943,6.310653,12.281571,20.137093,14.154877,3.090647,walking
119.214281,49.478734,22.830561,19.133018,13.286414,10.067751,8.46558,7.474402,6.769115,5.429463,4.599785,4.605702,4.641938,4.301487,3.678187,3.430548,3.215372,2.900412,3.094439,2.961113,2.740515,2.729532,2.623076,2.596036,2.532758,2.480908,2.351623,2.517463,2.184064,2.344175,2.395361,2.395067,2.375696,2.395067,2.395361,2.344175,2.184064,2.517463,2.351623,2.480908,2.532758,2.596036,2.623076,2.729532,2.740515,2.961113,3.094439,2.900412,3.215372,3.430548,3.678187,4.301487,4.641938,4.605702,4.599785,5.429463,6.769115,7.474402,8.46558,10.067751,13.286414,19.133018,22.830561,49.478734,5.130742,walking
309.014365,83.140381,38.217164,44.456021,39.262204,23.489529,12.182031,9.482524,19.151337,20.711295,21.386495,24.483652,23.873852,13.480708,11.509527,3.260855,4.592775,4.575953,7.140178,10.927832,5.807181,7.903584,7.865432,7.449663,3.941776,1.10809,3.911006,1.27546,0.443032,4.810953,4.243409,4.998375,2.098635,4.998375,4.243409,4.810953,0.443032,1.27546,3.911006,1.10809,3.941776,7.449663,7.865432,7.903584,5.807181,10.927832,7.140178,4.575953,4.592775,3.260855,11.509527,13.480708,23.873852,24.483652,21.386495,20.711295,19.151337,9.482524,12.182031,23.489529,39.262204,44.456021,38.217164,83.140381,13.043227,walking
176.833104,54.934041,18.832949,22.995532,15.270895,7.935602,10.657459,8.162861,3.790638,6.769685,4.009309,4.240234,3.677875,3.399609,3.295112,3.163616,2.952456,2.68512,2.571331,2.533543,2.168977,2.272683,2.132287,1.979936,2.262349,2.081366,2.025268,2.154619,1.766137,2.129881,1.955228,1.904111,1.937504,1.904111,1.955228,2.129881,1.766137,2.154619,2.025268,2.081366,2.262349,1.979936,2.132287,2.272683,2.168977,2.533543,2.571331,2.68512,2.952456,3.163616,3.295112,3.399609,3.677875,4.240234,4.009309,6.769685,3.790638,8.162861,10.657459,7.935602,15.270895,22.995532,18.832949,54.934041,5.646245,walking
322.187816,11.029591,48.29659,28.204269,18.347141,17.769799,9.01789,14.445043,5.299973,4.436336,3.747302,6.264872,3.394694,3.040022,1.245482,3.775987,2.50294,2.095791,1.989358,2.253169,1.842476,1.867888,2.105348,2.05516,1.597241,1.525176,1.582589,1.866091,1.669741,1.653701,1.720315,1.668092,1.59455,1.668092,1.720315,1.653701,1.669741,1.866091,1.582589,1.525176,1.597241,2.05516,2.105348,1.867888,1.842476,2.253169,1.989358,2.095791,2.50294,3.775987,1.245482,3.040022,3.394694,6.264872,3.747302,4.436336,5.299973,14.445043,9.01789,17.769799,18.347141,28.204269,48.29659,11.029591,7.265163,walking
74.62801,7.483501,7.844422,8.945063,8.666194,7.223455,3.189278,2.72111,1.947814,1.888519,1.696687,1.942756,2.218309,1.667992,1.652936,1.343005,1.324642,1.274874,1.257408,1.389418,1.056899,1.277542,1.054679,1.209795,1.185854,1.167142,1.065035,1.154981,1.060487,1.043618,1.110205,1.031194,1.097976,1.031194,1.110205,1.043618,1.060487,1.154981,1.065035,1.167142,1.185854,1.209795,1.054679,1.277542,1.056899,1.389418,1.257408,1.274874,1.324642,1.343005,1.652936,1.667992,2.218309,1.942756,1.696687,1.888519,1.947814,2.72111,3.189278,7.223455,8.666194,8.945063,7.844422,7.483501,2.626174,walking
199.736873,63.442848,29.901884,47.681018,35.563265,25.416413,17.802976,9.15251,3.591334,9.898063,14.478912,17.570937,18.864495,17.97002,16.373802,13.587956,10.314074,7.288189,5.803678,5.691554,6.158204,6.938446,7.050329,6.756978,6.058388,4.932632,4.109585,3.227707,2.41741,2.015916,1.783995,1.719965,1.718418,1.719965,1.783995,2.015916,2.41741,3.227707,4.109585,4.932632,6.058388,6.756978,7.050329,6.938446,6.158204,5.691554,5.803678,7.288189,10.314074,13.587956,16.373802,17.97002,18.864495,17.570937,14.478912,9.898063,3.591334,9.15251,17.802976,25.416413,35.563265,47.681018,29.901884,63.442848,13.209049,walking
293.00647,10.661112,14.179343,34.413307,15.426351,9.571202,20.575466,11.755162,21.018618,3.573447,8.885704,0.749911,11.620034,8.702054,8.877113,8.652536,1.470859,3.038454,3.823146,5.611594,2.689786,4.879968,1.565978,2.219544,0.964114,3.942826,2.057392,2.906788,1.84019,1.319712,1.367469,2.619253,2.186663,2.619253,1.367469,1.319712,1.84019,2.906788,2.057392,3.942826,0.964114,2.219544,1.565978,4.879968,2.689786,5.611594,3.823146,3.038454,1.470859,8.652536,8.877113,8.702054,11.620034,0.749911,8.885704,3.573447,21.018618,11.755162,20.575466,9.571202,15.426351,34.413307,14.179343,10.661112,7.378877,walking
254.835417,10.399526,54.057008,21.029199,7.084468,11.242007,7.741614,3.929534,4.15791,4.357788,3.698606,3.437128,3.538898,2.908329,2.822484,2.468781,2.313996,2.133868,2.049922,2.037842,1.947766,1.961055,2.102696,2.034286,1.889566,1.721336,1.838778,1.715863,1.688671,1.78622,1.736381,1.620981,1.757449,1.620981,1.736381,1.78622,1.688671,1.715863,1.838778,1.721336,1.889566,2.034286,2.102696,1.961055,1.947766,2.037842,2.049922,2.133868,2.313996,2.468781,2.822484,2.908329,3.538898,3.437128,3.698606,4.357788,4.15791,3.929534,7.741614,11.242007,7.084468,21.029199,54.057008,10.399526,8.107036,walking
227.365562,19.613671,70.411041,33.600512,38.271416,18.167007,17.843452,24.304926,3.728815,15.310438,8.85818,3.492899,8.272354,6.342107,5.677984,5.087834,6.086888,4.844471,4.58843,4.773894,4.53714,4.241612,4.166207,4.271071,3.929028,3.856522,3.836713,3.920553,3.762621,3.712015,3.790425,3.710111,3.612002,3.710111,3.790425,3.712015,3.762621,3.920553,3.836713,3.856522,3.929028,4.271071,4.166207,4.241612,4.53714,4.773894,4.58843,4.844471,6.086888,5.087834,5.677984,6.342107,8.272354,3.492899,8.85818,15.310438,3.728815,24.304926,17.843452,18.167007,38.271416,33.600512,70.411041,19.613671,8.794088,walking
79.557272,18.616401,8.230835,1.375301,1.518198,1.83031,0.709912,1.547689,1.288382,0.854054,0.950693,0.833999,0.802484,0.207347,0.300464,0.170377,0.357256,0.234651,0.124947,0.241599,0.340539,0.234457,0.192272,0.378244,0.322266,0.237284,0.240414,0.296085,0.239649,0.162617,0.135836,0.152753,0.216267,0.152753,0.135836,0.162617,0.239649,0.296085,0.240414,0.237284,0.322266,0.378244,0.192272,0.234457,0.340539,0.241599,0.124947,0.234651,0.357256,0.170377,0.300464,0.207347,0.802484,0.833999,0.950693,0.854054,1.288382,1.547689,0.709912,1.83031,1.518198,1.375301,8.230835,18.616401,1.753314,walking
162.212187,29.173282,17.7317,15.476699,12.405409,10.660254,7.409834,6.34808,5.691111,5.163487,4.638126,4.237945,4.102517,3.797901,3.507195,3.088878,3.144427,2.89503,2.608793,2.50139,2.768882,2.614068,2.422643,2.464216,2.356935,2.35615,2.287188,2.240239,2.206913,2.005776,2.159255,2.234442,2.149367,2.234442,2.159255,2.005776,2.206913,2.240239,2.287188,2.35615,2.356935,2.464216,2.422643,2.614068,2.768882,2.50139,2.608793,2.89503,3.144427,3.088878,3.507195,3.797901,4.102517,4.237945,4.638126,5.163487,5.691111,6.34808,7.409834,10.660254,12.405409,15.476699,17.7317,29.173282,4.783782,walking
332.854608,93.560616,3.444504,39.347359,30.813115,19.722737,22.631642,8.44286,16.466768,6.388773,17.569845,22.498231,16.546545,11.694684,12.77971,8.823757,7.182552,1.973891,3.402329,3.666188,3.682732,5.126252,5.475529,5.508044,2.567253,2.94142,4.161711,1.848782,0.503459,1.932779,1.512029,1.648791,0.454322,1.648791,1.512029,1.932779,0.503459,1.848782,4.161711,2.94142,2.567253,5.508044,5.475529,5.126252,3.682732,3.666188,3.402329,1.973891,7.182552,8.823757,12.77971,11.694684,16.546545,22.498231,17.569845,6.388773,16.466768,8.44286,22.631642,19.722737,30.813115,39.347359,3.444504,93.560616,12.150002,walking
156.053428,33.65588,25.606148,6.928302,4.224028,1.189526,3.337338,0.767244,1.018634,0.96656,0.447505,0.114237,0.662704,0.201392,0.600283,0.208005,0.229904,0.11782,0.16694,0.23016,0.143798,0.378803,0.226691,0.150421,0.1552,0.261077,0.125906,0.153346,0.059724,0.34566,0.217227,0.172638,0.097859,0.172638,0.217227,0.34566,0.059724,0.153346,0.125906,0.261077,0.1552,0.150421,0.226691,0.378803,0.143798,0.23016,0.16694,0.11782,0.229904,0.208005,0.600283,0.201392,0.662704,0.114237,0.447505,0.96656,1.018634,0.767244,3.337338,1.189526,4.224028,6.928302,25.606148,33.65588,3.813864,walking
294.062089,18.967173,59.888505,5.259237,21.751365,10.337301,10.409094,9.880954,12.052399,10.222478,5.688342,3.07283,2.398387,3.803198,4.352169,4.208034,2.827449,1.340822,0.763413,2.049229,2.495205,2.443131,1.882464,1.417979,1.003596,1.511829,1.658495,1.595199,1.518787,1.386628,1.376773,1.375684,1.445574,1.375684,1.376773,1.386628,1.518787,1.595199,1.658495,1.511829,1.003596,1.417979,1.882464,2.443131,2.495205,2.049229,0.763413,1.340822,2.827449,4.208034,4.352169,3.803198,2.398387,3.07283,5.688342,10.222478,12.052399,9.880954,10.409094,10.337301,21.751365,5.259237,59.888505,18.967173,9.143228,walking
118.090744,54.023591,10.124938,11.214645,11.887644,6.926354,8.586505,5.866897,5.571774,6.101456,4.188034,3.79524,4.110231,3.574612,3.360099,2.924307,2.997879,3.227938,2.565483,2.406795,2.710151,2.55894,2.395888,2.237954,2.183548,2.400107,2.210336,2.228536,2.280392,2.139431,1.973049,2.079084,2.194311,2.079084,1.973049,2.139431,2.280392,2.228536,2.210336,2.400107,2.183548,2.237954,2.395888,2.55894,2.710151,2.406795,2.565483,3.227938,2.997879,2.924307,3.360099,3.574612,4.110231,3.79524,4.188034,6.101456,5.571774,5.866897,8.586505,6.926354,11.887644,11.214645,10.124938,54.023591,4.773843,walking
